70000	14.45
80000	14.75
85000	14.77
86000	14.77
87000	14.77
88000	14.77
89000	14.77
90000	14.77
91000	14.76
92000	14.75
93000	14.73
94000	14.72
95000	14.71
96000	14.70
97000	14.69
98000	14.66
99000	14.64
100000	14.60
